,filename,target,content
397,청소년청년지원_35.html,국내 중·고등학교 재학생 중 역량과 잠재력을 갖춘 저소득층 가정 혹은 긴급구난사유에 해당하는 학생,"매월 장학금(25~45만 원)을 장학금 카드로 지급하며, 1:1멘토링, 진로역량 개발 컨설팅 등 맞춤형 교육프로그램 및 심리안정 프로그램 지원 · (꿈장학금) 학교에서 추천한 학생을 대학 졸업시까지 지원 · (SOS장학금) 긴급한 위기 상황에 처해있는 학생을 한시적으로 지원"
398,청소년청년지원_36.html,"· 국내 고교 2, 3학년 재학자 중 해외대학 입학을 희망하는 저소득층(신청일 기준 기초생활수급자, 차상위계층) 성적 우수 학생 · 2024년 2월 또는 2025년 2월 졸업예정자 ※ 선발예정인원 30명 내외(고2 50% 내외, 고3 50% 내외 선발, 마이스터고 및 특성화고 5명 이내 선발) · 학생 온라인 신청자 · 고교 재학 중 직전학기까지 전체학기 이수한 국어, 영어, 수학, 과학, 한국사, 사회, 전문교과Ⅱ 과목 중 석차 2등급 이내 또는 성취도(학점) A 이상인 과목의 이수단위 합계가 24단위(고3)/12단위(고2) 이상","구분 지원내용 유학준비생 (국내장학생) · 지원대상 : 신규 장학생으로 선발(서류, 인적성 검사, 면접)된 학생 · 지원내역 : 학업장려비 지원(고2 : 월 50만 원, 고3 : 월 70만 원) · 지원기간 : 선발 익월부터 고교 졸업 시(2월 말)까지 지원 · 지급절차 : 월별 학업보고서 제출 ⇨ 학업 보고서 심사 및 승인 ⇨ 학생계좌로 개별 지급 유학생 (해외장학생) · 지원대상 : 유학준비생(국내장학생) 중 해외대학에 최종 합격하여 진학이 결정(예정)된 자 ※ 세계 대학 순위 400위(또는 세계 전공 순위 50위) 등 진학 가능 대학에 최종 합격한 경우 유학생 전환 · 지원내역 : 연간 최대 6만 USD(학비+체재비), 항공료 별도 ※ 세부 내용은 한국장학재단 누리집 참고 · 지원기간 : 입학 학기부터 졸업시까지 정규학기 내에서 지원"
399,청소년청년지원_37.html,"· 최종학력이 고졸이며 현재 지원대상기업에 재직하고 있는 대학교 재학생 ※ 일부 전문학사 취득자 지원 가능 세부요건 세부내용 지원대상기업 중소·중견기업, 대기업, 비영리기관 재직경력 심사일 기준 2년 이상 재직(단, 현재 중소·중견기업 재직자는 1년 이상) 성적 직전학기 성적이 백분위 70점 이상 · 우선지원 대상 - 계속장학생을 우선 지원하고, 잔여 예산 범위 내에서 신규장학생 선발 - 신규장학생의 경우 아래 항목에 따라 총점이 높은 순으로 장학생 선발 구분 연령 출신고교 재직기관 재직기간 배점 30점 25점 40점 5점","· 중소·중견기업 재직자 : 대학교 등록금 전액 지원 · 대기업·비영리기관 재직자 : 등록금 50% 지원 ※ (계속장학생) 수혜 횟수 내에서 졸업까지 계속 지원 ※ 매학기 지원 자격 충족자에 한하여 지원 ※ 의무재직 : 장학금 수혜 후 일정기간 기업에 재직 * 의무, 의무 불이행 시 장학금 환수 * 학기별 의무재직 이행기간 내 ‘수혜학기x4개월’ 간 재직"
400,청소년청년지원_38.html,"구분 지원대상 국가장학금 I유형 국내 대학에 재학 중인 학자금지원 8구간 이하 대학생 국가장학금 II유형 학자금지원 9구간 이하 대학생 중 대학 자체 기준에 따라 선발 다자녀 국가장학금 (세자녀 이상) 국내 대학에 재학 중인 학자금지원 8구간 이하, 다자녀(자녀 셋 이상) 가구의 모든 대학생(미혼에 한함) ※ Ⅰ유형 및 다자녀 국가장학금은 성적(B0, 80/100점 이상) 및 이수학점(직전학기 12학점 이상) 충족 필요 ※ 단, 기초·차상위 학생은 C0(70/100점) 이상 적용, 학자금지원 1~3구간 학생은 C학점 경고제 2회 적용, 장애인 학생은 성적기준 미적용 ※ 신입생, 편입생, 재입학생은 첫 학기에 한해 성적기준 미적용","· Ⅰ유형, 다자녀 : 등록금 필수 경비(수업료)를 초과하지 않는 범위 내에서 차등 지원 &lt;2023년 학자금 지원구간별 연간 국가장학금 최대 지원가능 금액&gt; (단위 : 만 원) 구분 기초· 차상위 1구간 2구간 3구간 4구간 5구간 6구간 7구간 8구간 Ⅰ유형 700 (둘째전액) 520 520 520 390 390 390 350 350 다자녀 첫째,둘째 700 (둘째전액) 520 520 520 450 450 450 450 450 셋째 이상 전액 · Ⅱ유형 : 참여 대학의 자체 선발 기준(학자금 지원 9구간 이하)에 따라 장학금 차등 지원 ※ 단, 긴급하게 경제사정이 곤란하게 된 자 등 대학이 지원 필요성이 있다고 인정하는 경우 10구간도 지원 가능"
401,청소년청년지원_39.html,· 대통령과학장학금 : 국내 4년제 대학(자연과학 및 공학계열 학과(부))에 재학중인 신입생 및 3학년 또는 해외 4년제 대학(자연과학 및 공학계열 학과(부))에 입학 예정 및 확정인 신입생 · 국가우수장학금(이공계) : 당해 연도 국내 대학(4년제) 자연과학 및 공학계열 입학예정(확정) 또는 3학년 재학 중인 자,"구분 대통령과학장학금 국가우수장학금(이공계) 지원 내용 · 국내장학생 - 장학금(등록금 전액) - 학업장려비(학기당 250만 원), - 생활비(기초생활수급자 학기당 250만 원) · 해외장학생 - 연 5만 USD 내에서 학비, 체재비 지원 · 국내장학생 - 장학금(등록금 전액) - 생활비(기초생활수급자 학기당 250만 원) 지원기간 장학생 선정 후 최대 4년 지원 (정규8학기) ※ 5년제 학과 최대 10학기 지원 장학생 선정 후 최대 4년 지원 (정규 8학기) ※ 5년제 학과 최대 10학기 지원 ※ 3학년 선발자는 최대 2년(정규 4학기) 지원 계속 지원기준 · 성적 : 87점 이상/100점 (B + 수준) · 최소 이수학점 : 직전학기 12학점 이상"
402,청소년청년지원_40.html,"사업 참여 대학에 재학 중인 학생 중, 아래의 성적 및 소득 요건을 모두 충족한 학생 · (성적) C 0 학점(70/100점) 이상 · (소득) 학자금 지원구간 8구간 이하","매월 근로시간당 장학금 지급 · 시급단가 : 교내근로 9,620원, 교외근로 1만 1,150원 · 최대 근로시간 : 1일 8시간, 1주당 20시간(단, 방학 중 40시간), 1학기당 최대 520시간"
403,청소년청년지원_41.html,"국내 4년제 대학의 예술 및 체육계열학과(부) 1,3학년 재학생을 대상으로 1학년 ‘전공탐색(I,II)유형’과 3학년 ‘전공확립(I,II)유형’으로 구분하여 지원 대상 선발",구분 지원내용 Ⅰ유형 등록금 · 장학생 선정 후 매 학기별 등록금 전액(해당학기 계속지원 기준 충족 시) 생활비 · 공통지원 : 학기 당 250만 원 · 기초생활수급자 추가지원 학기 당 250만 원 ※ 장학생으로 확정된 연도의 지원내용 및 금액 적용(소급적용 불가) Ⅱ유형 등록금 · 장학생 선정 후 매 학기별 등록금 전액(해당학기 계속지원 기준 충족 시) 생활비 · 기초생활수급자 추가지원 학기 당 250만 원 ※ 장학생으로 확정된 연도의 지원내용 및 금액 적용(소급적용 불가) 계속지원기준 · 성적기준 - 등록금 : 직전학기 백분위 90점 이상 또는 평점 3.6점 이상/4.5점 만점(3.4점 이상/4.3점 만점) - 생활비 : 직전학기 백분위 92점 이상 · 최소이수학점 : 직전학기 12학점 이상 ※ Ⅰ·Ⅱ유형 지원 내용은 2023년도 신규장학생 지원 기준
404,청소년청년지원_42.html,"국내 4년제 대학의 인문사회계열 학과(부) 1, 3학년 재학생을 대상으로 1학년 ‘전공탐색(I,II)유형’과 3학년 ‘전공확립(I,II)유형’으로 구분하여 지원 대상 선발",구분 지원내용 Ⅰ유형 등록금 · 장학생 선정 후 매 학기별 등록금 전액(해당학기 계속지원 기준 충족 시) 생활비 · 공통지원 : 학기 당 250만 원 · 기초생활수급자 추가지원 학기 당 250만 원 ※ 장학생으로 확정된 연도의 지원내용 및 금액 적용(소급적용 불가) Ⅱ유형 등록금 · 장학생 선정 후 매 학기별 등록금 전액(해당학기 계속지원 기준 충족 시) 생활비 · 기초생활수급자 추가지원 학기 당 250만 원 ※ 장학생으로 확정된 연도의 지원내용 및 금액 적용(소급적용 불가) 계속지원기준 · 성적기준 - 등록금 : 직전학기 백분위 90점 이상 또는 평점 3.6점 이상/4.5점 만점(3.4점 이상/4.3점 만점) - 생활비 : 직전학기 백분위 92점 이상 · 최소이수학점 : 직전학기 12학점 이상 ※ Ⅰ·Ⅱ유형 지원 내용은 2023년도 신규장학생 지원 기준
405,청소년청년지원_43.html,"사업 참여를 신청한 전문대학의 정규과정에 재학 중인 학생을 대상으로 I유형과 II유형으로 구분하여 지원 대상 선발 ※ 기본 자격 : 직전학기 12학점 이상 이수하였으며, 직전학기까지 총 평균성적이 백분위 점수 80점 이상인 자 (1학년은 성적 및 이수학점 최소요건 기준 없음)","구분 지원내용 Ⅰ유형 등록금 · 장학생 선발 학기부터 1년간 학기별 등록금(입학금, 수업료) 전액 ※ 계속 지원 기준 : 당해연도 1학기 선발자 중 동일 학교·학과(부)에 재학 중인 자가 직전학기 12학점 이상 이수하고 성적이 백분위 점수 80점 이상 충족할 경우, 당해 연도 2학기 계속 지원 생활비 · 학기 당 200만 원(해당학기 계속지원 기준 충족 시) Ⅱ유형 등록금 · 장학생 선발 학기부터 1년간 학기별 등록금(입학금, 수업료) 전액 ※ 계속 지원 기준 : 당해연도 1학기 선발자 중 동일 학교·학과(부)에 재학 중인 자가 직전학기 12학점 이상 이수하고 성적이 백분위 점수 80점 이상 충족할 경우, 당해 연도 2학기 계속 지원"
406,청소년청년지원_44.html,"사업 참여대학에 재학중인 학생 중, 아래의 성적 요건을 충족한 학생 · (성적) C0학점(70/100점) 이상","매월 활동시간당 장학금 지급 · 시간당 단가 : 11,150원 · 최대근로시간 : 1일 8시간, 1주당 20시간(단, 방학중 40시간), 1학기 당 최대 520시간 ※ 연간 10시간 미만 활동 시 장학금 미지급"
407,청소년청년지원_45.html,"국내 4년제 및 전문 대학교 재학생 중 기부처별 신청자격을 충족하는 자 ※ 전공대, 대학원대, 방송통신대, 원격대, 사이버대, 기능대, 평생교육원 제외","생활비지원 : 매학기 신규 장학생 선발 - 기부처별 지원금액, 지원기간, 심사기준 등 상이함 ※ 기부처별 선발요건 및 지원은 재단 누리집 푸른등대 기부장학금 소개화면 참고"
408,청소년청년지원_46.html,"국내 4년제 및 전문 대학교 재학생 중 장애인 가정, 새터민(탈북주민) 가정, 가정 외 보호시설 출신, 학생가장, 조손가정, 기초생활/차상위계층, 한부모가족, 다문화가정, 주거비지원 필요자, 기타 사회적배려계층 중 신청자격을 충족하여 대학의 추천을 받은 자 ※ 전공대, 대학원대, 방송통신대, 원격대, 사이버대, 기능대, 평생교육원 제외","∙ 지원금액 : 학기당 150만 원 ∙ 지원기간 : 2개 학기(휴학, 편입, 자퇴 등 학적변동 시 장학생 자격 상실 및 반환) ∙ 계속지원기준 : 직전 정규학기 백분위 점수 70점 이상"
409,청소년청년지원_47.html,"중소기업 취업 및 창업을 희망하는 학부 * 재학생 * 일반대 3학년 이상, 전문대 2학년이상. 단, 원격대학(방송통신대학 및 사이버대학 등)은 제외 * 계약학과는 지원대상에서 제외되나, 조기취업형 계약학과는 1학년에 한해 지원 가능 - (성적기준) 직전학기 대학별 최소 이수학점 이상을 이수하고, 직전 학기 성적이 100점 만점의 70점 이상인 자 ※ 대학 내 최소 이수학점 기준이 없는 경우, 12학점을 기준으로 적용","구분 지원내용 등록금 학기당 등록금 전액 취·창업지원금 학기당 200만 원, 단 직무기초교육 미이수자는 해당학기 지원금 반환 조치"
410,청소년청년지원_48.html,국내 소재 대학(원) 소속 학생(휴학생 및 외국인도 입주 가능),"∙ 위치 : 경기도 고양시 덕양구 원흥1로 23(지하철 3호선 원흥역 인근) ∙ 수용인원 : 총 986명(493실, 장애인 5실 별도) ∙ 기숙사비 : 월 15만원(2인 1실) / 보증금 15만 원(퇴실 시 전액 환급) ∙ 주요 편의시설 : 식당, 카페, 편의점, 세탁실, 도서관, 멀티미디어실, 열람실, 체력단련실, 공동취사실"
411,청소년청년지원_49.html,"저소득층이면서 성적이 우수한 대한민국 국적 학부생 ※ 단, 대학소재지, 이수학점(학기) 기준 등 자세한 선발기준은 홈페이지 참조","∙ 위치 : 서울시 마포구 희우정로 90(지하철 2호선 합정역, 6호선 망원역 인근) ∙ 수용인원 : 총 138명(69실) ∙ 기숙사비 : 생활관비 무상(2인1실) / 보증금 30만 원(퇴실 시 전액 환급) ∙ 주요 편의시설 : 공동취사실, 세탁실, 독서실, 멘토링실, 체력단련실 등"
412,청소년청년지원_50.html,"교육부 또는 한국장학재단과 취업 후 상환 학자금대출 협약을 체결한 국내 고등교육기관(학점은행제 교육기관, 외국대학 제외)의 학부생, 전문대학의 전문기술석사, 대학원생으로 재학 및 입학·복학 예정인 대한민국 국민(주민등록상 해외이주 신고자, 영주권자 및 재외국민 제외) 구분 학부 대학원 대상 협약 체결 대학 학부생 협약 체결 대학 대학원생 및 전문대학의 전문기술석사 이수 중인 학생 연령 만 35세 이하 ※ 선취업 후진학자 등은 만 45세 이하 만 40세 이하 성적 제한없음 제한없음 이수학점 직전학기 12학점 이상 이수 ※ 신입생, 장애인은 적용 제외 제한없음 소득 학자금지원 8구간 이하 ※ 다자녀 가구는 소득 무관 학자금지원 4구간 이하","구분 지원내용 대출금리 1.7%(변동금리) 대출조건 등록금 대출(당해학기 소요액 전액), 생활비 대출(학기당 150만 원, 단 ’23년도 1학기는 200만 원) ※ 대학원 등록금 대출은 학과·학제별 총한도 범위 내 가능하며, 자세한 사항은 한국장학재단에 문의 이자지원 · 기초, 차상위 및 다자녀 가구 학생은 재학 중 등록금, 생활비 대출 이자 면제 · 학자금지원 4구간 이하 학부생은 의무상환 개시 전까지 생활비 대출 무이자 지원 상환방법 연간 소득금액이 상환기준소득금액(’23년 기준 연소득 2,525만 원) 이하인 경우 원리금 상환유예, 초과 시 소득에 따라 의무상환"
413,청소년청년지원_51.html,"구분 지원대상 대상 국내 대학 학부생, 대학원생 및 전문기술석사 이수중인 학생, 학점은행제 교육훈련기관의 평가인정 학습과정 학습자 연령 만 55세 이하 성적 직전학기 성적 70점/100점(C학점) 이상 ※ 신입생, 장애인은 적용 제외 이수학점 직전학기 12학점 이상 이수 ※ 신입생, 장애인, 대학원생, 학점은행제 교육훈련기관 학습자는 적용 제외 소득 소득 무관 신용 학자금대출 연체자 및 금융채무 불이행자 등 대출 제한","구분 지원내용 대출금리 1.7%(고정금리) 대출조건 등록금 대출(당해학기 소요액 전액), 생활비 대출(학기당 150만 원, 단 ’23년도 1학기는 200만 원) ※ 등록금 대출은 학과·학제별 총한도 범위 내 가능하며, 자세한 사항은 한국장학재단에 문의 ※ 학점은행제 교육훈련기관 학습자는 생활비대출 미지원 상환방법 원리금균등분할상환 또는 원금균등분할상환(최장 20년 내)"
414,청소년청년지원_52.html,"· 농어촌지역에 주민등록 주소를 두고 6개월(180일) 이상 거주하고 있거나 농어업에 종사하고 있는 학부모(보호자)의 자녀(대학생) 또는 농어업에 종사하는 대학생 본인 · 직전학기 성적 70점/100점(C학점) 이상, 12학점 이상 이수 * 한 대학생 * 소속대학의 최저 이수학점이 12학점 미만인 경우는 대학 학사규정에 의함 * 신입생군(신입생, 편입생, 재입학생), 장애인인 경우 성적, 이수학점 기준 적용 제외 * 졸업 학년 학생의 경우 이수학점 기준 적용 제외 순위 세부 자격 요건 1순위 · 농어업에 종사하는 학부모(보호자)의 자녀(대학생) · 농어업에 종사하는 대학생 본인 · 기초생활수급자, 차상위계층, 장애인, 다문화가족, 다자녀가구(3자녀 이상) 2순위 · 농어촌지역에 거주하는 학부모(보호자)의 자녀(대학생) 3순위 · 특별승인자","당해 학기 대학이 통보한 등록금(입학금, 수업료 등) 범위 내 전액 무이자 대출"
415,청소년청년지원_53.html,한국장학재단에서 학자금대출을 받은 후 심신장애로 인하여 학자금대출을 상환할 수 없게 된 자,"· 대상 대출 : 장애정도별 최초장애판정 이전에 실행한 재단 학자금대출(일반상환학자금, 취업후상환학자금, 구상채권) ※ 최초장애판정 후 실행한 재단 학자금대출은 면제 불가 · 소득 조건 : 채무자 본인의 소득인정액이 기준중위소득의 90% 이하 · 면제 범위 : 장애정도 및 소득조건에 따라 대출 잔액 원금의 30%~90% 면제 · 면제 방법 : 면제되지 않은 잔여 채무 전액 상환 후 면제"
416,청소년청년지원_54.html,"기초생활수급자, 차상위계층 * , 한부모가족지원대상자 * 차상위자활, 차상위장애, 차상위본인부담경감, 차상위계층확인서 발급대상자","구분 지원대상 지원요건 지원내용 모집병 지원시 가산점 부여 기초생활수급자 중 생계급여수급자 모집병에 지원하는 현역대상 · 육군 : 기술행정 · 해군 : 기술/동반 · 해병 : 기술/동반입대/직계가족복무부대병 · 공군 : 기술 가산점 4점 부여 현역병 입영일자 희망시기 반영 기초생활수급자 20세(고졸) 또는 각급 학교 졸업예정자로서 현역병 입영일자가 결정되지 않은 사람 ’23년 2~12월 중 입영희망월 반영 병역판정검사 시 우선 위탁검사 실시 기초생활수급자, 차상위계층, 한부모가족지원대상자 병역판정검사 시 질병사유 서류보완 대상 우선 위탁검사 실시 사회복무요원 겸직 허가 복무중인 사회복무요원 겸직 허가 산업기능요원 편입 시 우선순위 부여 현역병 입영대상자로서 학력별 국가기술자격증 또는 일학습병행자격증 보유(예정) 병역지정업체 종사자 ※ 세부 지원요건 및 지원내용은 매년 5월 고시를 통해 확정 현역병 입영 대상 별도 배정 병역처분변경원 출원자 진단서 등 발급비용 및 여비 국고 지원 병역처분변경원서 제출자 병역처분변경 여부 관계없이 지급"
417,청소년청년지원_55.html,"병역판정검사대상자 중 악성혈액질환 등 중증질환으로 확진된 사람 ※ 대상질환 : 재생불량성빈혈, 백혈병, 골수이형성증후군, 악성림프종, 관해 후 5년 이상 경과한 혈액암, 애디슨씨병, 랑게르한스 조직구증(전신적 항암치료자), 선천성 면역결핍질환",병역판정검사없이 서류심사로 병역 처분
418,청소년청년지원_56.html,"본인이 아니면 가족의 생계를 유지할 수 없는 현역병 입영통지 된 사람과 현역병으로 복무중인 사람, 사회복무요원 소집 대상자와 사회복무요원, 대체복무요원 소집통지 된 사람과 대체복무요원으로 복무중인 사람","가족의 부양비, 재산액, 월수입액이 생계곤란 병역감면 기준에 모두 해당될 때 전시근로역 편입, 대체복무요원은 소집면제 또는 소집해제처분"
419,취업지원_01.html,"회사를 그만두기 이전 18개월 동안 180일 이상(예술인은 24개월 동안 9개월 이상, 노무제공자는 24개월 동안 12개월 이상) 고용보험에 가입하여 근무하고, 본인이 원하지 않았음에도 퇴사한 후 재취업을 위해 적극적으로 노력하는 사람 · 회사 사정으로 인한 권고사직, 계약기간 만료, 사업장 휴·폐업 등 정당한 이직사유가 있는 경우에만 지원 가능","이직 당시 나이와 고용보험 가입기간에 따라 120~270일 간 이직 전 평균임금 60%(예술인·노무제공자는 이직 전 평균보수의 60%)의 구직급여 지급 ※ 1일 상한액은 6만 6,000원, 1일 하한액은 근로자 최저임금의 80%(소정근로시간 8시간 기준 6만 1,568원), 예술인·노무제공자는 기준보수의 60%(예술인 1만 6,000원, 노무제공자는 2만 6,600원)"
420,취업지원_02.html,"국민연금 가입이력이 1개월 이상 있는 18세 이상 60세 미만 구직급여 수급자 ※ 재산세 과세표준 6억 원 초과, 사업·근로소득 제외한 종합소득금액이 1,680만 원을 초과하는 경우 지원 제외","국민연금보험료 * 의 25%를 본인이 부담할 경우 나머지 75%는 정부에서 최대 12개월까지 지원 * 연금보험료는 인정소득(실직하기 전 3개월 간 평균 소득의 50%, 최대 70만 원)의 9% 금액으로 산정 지원예시 실직하기 직전에 받았던 3개월간의 평균 급여가 200만 원 이라면. - 인정소득 : 70만 원(평균급여의 50%는 100만 원 이지만, 최대 70만 원) - 연금보험료 : 6만 3,000원 (70만 원 × 9%) ※ 본인부담금 : 1만 5,750원, 국가 지원금 : 4만 7,250원"
421,취업지원_03.html,직장가입자로서의 자격을 유지한 기간이 사용관계가 끝난 날 이전 18개월 간 통산 1년 이상인 사람,"퇴직 후 지역가입자로 전환 되어 내야하는 보험료가 퇴직 전 직장보험료 보다 많은 경우, 최대 36개월 동안은 퇴직 전 직장보험료 수준으로 납부하도록 지원"
422,취업지원_04.html,필요요건 연령 가구단위 소득 가구원 재산 Ⅰ유형 15~69세 중위소득 60%↓ (18∼34세 청년 : 중위소득 120%↓) 4억원 이하 (18∼34세 청년: 5억원 이하) Ⅱ유형 중위소득 100%↓ (18∼34세 청년 : 소득 무관) 무관 ※ Ⅰ유형은 취업경험(2년 이내 100일 또는 800시간 이상)이 없는 경우 예산 상황에 따라 선별 지원 가능,"취업지원서비스 및 소득지원을 결합하여 지원 구분 유형 세부 지원내용 취업 지원 공통 · (취업활동계획) 심층상담을 통해 개인별 역량·의지별 수립 · (취업지원서비스) 취업활동계획에 따라 직업훈련·일경험·복지 프로그램 등 * 제공 * (취업지원) 직업훈련, 일경험, 복지프로그램(생계, 의료, 금융, 돌봄서비스 등) 연계 (구직활동지원) 동행면접, 이력서·면접 컨설팅, 일자리정보 제공, 채용박람회, 취업알선 등 소득 지원 Ⅰ유형 · (구직촉진수당) 취업활동계획에 따른 구직활동 이행시 월 50~90만원 * , 6개월 지원 * 기본 50만원 및 부양가족(18세 이하, 70세 이상, 중증장애인) 1인당 10만원씩 추가 · (조기취업성공수당) 취업활동계획 수립 후 3개월 내 조기취업 시 잔여 구직촉진수당의 50% Ⅱ유형 · (취업활동계획수립 참여수당) 취업활동계획 수립 시 15~25만원(1회) 지원 · (훈련참여지원수당) 직업훈련 참여 및 80% 이상 출석 시 월 28.4만원(6개월) 지원 · (참여장려수당) 고용센터 방문하여 집중취업상담·알선참여 시 1회 2만원(3회) 지원 · (조기취업성공수당) 조건부 수급자에 한하여 취업활동계획 수립 후 3개월 내 취업 시 50만원 1회 공통 · (취업성공수당) 6개월 근속 시 50만원, 12개월 근속 시 100만원 지원 * * Ⅰ·Ⅱ유형 참여자 중 중위소득 60% 이하인 자, 특정계층(소득무관)"
423,취업지원_05.html,"국민 누구나 신청 가능 ※ 단, 공무원, 사립학교 교직원, 연매출 1억 5천만 원 이상의 자영업자, 월 임금(소득) 300만 원 이상의 대규모기업 근로자(만 45세 미만)·특수형태근로종사자, 졸업까지 남은 수업 연한이 2년을 초과하는 대학 재학생, 만 75세 이상자는 지원 제외","실업·재직 등 경제활동 상태에 관계없이 계좌 발급일로부터 5년간 300~500만 원 내에서 훈련비 지원 구분 훈련비 지원율 일반실업자 등 훈련비의 45~85% 지원 국민취업지원제도 참여자 Ⅱ유형 중 청·중장년층 훈련비의 5 0~85% 지원 Ⅰ유형 및 Ⅱ유형 중 특정계층 훈련비의 전액 또는 80% 지원 근로장려금 수급자 훈련비의 72.5 ~92.5% 지원 국가기간·전략산업직종 훈련과정, K-디지털 트레이닝, 산업구조변화 대응 등 특화훈련 훈련비 전액 지원(1회에 한함) ※ 200~300만 원 사용으로 간주 ※ 총 훈련시간이 140시간 이상 과정에 참여하며 단위기간 출석률이 80% 이상인 실업자 등에게 월 최대 11만 6,000원의 훈련장려금 지급(국기훈련의 경우 월 최대 20만 원)"
424,취업지원_07.html,"근로 능력이 있는 기초생활수급자, 차상위계층 중 희망자",자활근로사업단의 일자리를 제공하고 참여자에게 인건비 지급
425,취업지원_08.html,"중앙부처, 지자체 일자리 지원 사업별로 상이하며, 장기 실업자 등 취업취약계층 * 우선 지원 * 취업취약계층 : 저소득층, 6개월 이상 장기실업자, 여성가장, 장애인, 고령자(만 55세이상), 북한이탈주민, 결혼이주자 등","참여기간 1년 미만의 일자리(중앙부처, 지자체에서 운영하는 한시적인 일자리) 제공"
426,취업지원_09.html,"구분 가입기준 I 유형 · (생계급여·의료급여 수급가구) 소득인정액이 기준 중위소득 40% 이하인 가구 중 · (근로활동) 가구원 중 일하는 사람이 있어야 하며, · (소득기준) 신청 당시 가구 전체의 총 근로·사업소득(보장기관 확인소득 제외)이 기준 중위소득 40%의 60% 이상인 가구 Ⅱ 유형 · (소득기준) 소득인정액이 기준 중위소득 50% 이하인 주거급여·교육급여 수급가구 및 기타 차상위 계층 가구 · (근로기준) 현재 근로 활동중이며 근로 · 사업소득이 있는 가구","구분 지원내용 I 유형 · 매월 10만 원 이상 저축 시(매월 전월 23일~현월 22일 입금마감일 이전) 정부지원금 30만 원 매칭 지원(탈수급 시 지원금 전액 지급) · 정책대상별 추가지원금(탈수급장려금, 내일키움장려금, 내일키움수익금 등) 추가 지급 가능 Ⅱ유형 · 매월 10만 원 저축 시(매월 전월 23일~현월 22일 입금마감일 이전) 정부지원금 10만 원 매칭 지원(3년간 통장유지, 자립역량교육 이수, 자금사용계획서 제출 완료 시 전액 지급) · 정책대상별 추가지원금(내일키움장려금, 내일키움수익금 등) 추가 지급 가능"
427,취업지원_10.html,"· (가입연령) 신청 당시 만 19세~34세(단, 수급자·차상위자는 15~39세까지 허용) · (근로·사업소득) 근로·사업소득이 월 50만 원 초과~월 220만 원 이하(단, 수급자·차상위자는 월 10만 원 이상) · (가구소득) 기준 중위소득 100% 이하 · (재산) 대도시 3억 5천만 원, 중소도시 2억 원, 농어촌 1억 7천만 원 이하","· 매월 본인 저축 납입자에 한하여 본인 저축액 10만 원(매월 전월 23일~현월 22일 입금마감일 이전) 대비 정부지원금 10만 원(중위소득 50% 초과~100% 이하), 30만 원(중위소득 50% 이하) 정액 매칭(3년간 통장 유지, 근로활동 지속, 교육 이수, 자금사용 계획서 제출 시 적립금 전액 지급) · 정책대상별 추가지원금(근로소득공제금(생계급여 수급 청년), 탈수급장려금, 내일키움장려금, 내일키움수익금 등) 추가 지급 가능"
428,취업지원_11.html,"근로·사업·종교인 소득이 있는 가구 중 소득·재산요건을 충족하는 가구 * * '22.12.31. 현재 가구원(배우자·18세 미만 부양자녀·70세 이상 직계존속) 유무와 배우자의 총급여액 등에 따라 가구를 구분하며, 자녀장려금은 부양자녀가 있어야 합니다. 단독가구 배우자, 부양자녀 및 부양 직계존속이 모두 없는 가구 홑벌이 가구 배우자, 18세 미만 부양자녀 또는 부양 직계존속이 있는 가구 (단, 배우자의 총급여액 등이 300만 원 미만인 경우에 한함) 맞벌이 가구 신청인과 배우자 각각의 총급여액 등이 300만 원 이상인 가구 · 재산요건 : 2022년 6월 1일 기준 재산 합계액 2.4억 원 미만인 가구 · 소득요건 : 가구 구성에 따라 2022년 총소득 기준금액이 아래 금액 미만인 가구 구분 단독가구 홑벌이 가구 맞벌이 가구 총소득기준금액 2,200만 원 3,200만 원 3,800만 원 근로장려금 최대지급액 165만 원 285만 원 330만 원 ※ 재산 합계액이 1억 7,000만 원 이상 2억 4,000만 원 미만일 경우 장려금의 50% 감액 지급","일은 하지만 소득이 적어 생활이 어려운 근로자, 사업자(전문직 제외) 또는 종교인 가구에 대하여 근로장려금을 지급함으로써 근로 또는 사업을 장려하고 실질소득을 지원"
429,취업지원_12.html,"만 18세 미만(2004.1.2. 이후 출생, 중증장애인은 연령제한 없음)의 부양자녀가 있으며 근로·사업·종교인 소득이 있는 가구 중 소득·재산요건을 충족하는 가구 · 소득요건 : 2022년 연간 총소득 기준금액이 4,000만 원 미만인 가구 · 재산요건 : 2022년 6월 1일 기준 재산 합계액이 2억 4,000만 원 미만인 가구 ※ 재산 합계액이 1억 7,000만 원 이상 2억 4,000만 원 미만일 경우 장려금의 50% 감액 지급","일은 하지만 소득이 적어 생활이 어려운 근로자, 사업자(전문직 제외) 또는 종교인 가구에 대하여 소득수준에 따라 자녀 1인당 연 50~80만 원 지급"
