index,title,filename,article_tag,article_notag,queries,summary,keywords
10,청소년한부모 자립 지원,기타지원_11.html,data/articles/기타지원_11.html,data/notags/기타지원_11.html,"['나는 한 부모이고 아이를 혼자 양육하기 힘들어', '나는 최근에 일자리를 잃어서 아이의 교육비를 내기가 힘들어', '나는 장애를 가지고 있어서 재정적으로 독립하기 위해 추가적인 지원이 필요해', '나는 소득이 적어서 의료비를 갚을 돈이 없어', '나는 보호자의 보호 아래 자라느라 젊은 성인으로서 독립 생활에 어려움을 겪고 있어']",청소년한부모 자립지원은 기준 중위소득 65% 이하인 만 24세 이하 청소년 한부모를 대상으로 아동의 양육비와 교육비를 지원하는 서비스입니다.,"['청소년한부모', '양육지원', '교육지원', '자립활동', '소득인정액', '기준 중위소득', '생계급여', '학습지원', '학업훈련', '직업활동', '아동양육비', '검정고시학원', '대안학교', '온라인학원', '자립지원수당', '검정고시', '학원등록비', '교재구입비', '학용품비', '방문신청', '행정복지센터', '복지로', '가족상담전화']"
11,다문화 아동 보육료 지원,기타지원_12.html,data/articles/기타지원_12.html,data/notags/기타지원_12.html,"['4살 아이와 함께 혼자서 사는 싱글맘인데, 어린이돌봄비용을 감당하기 힘들어요', '새로운 도시로 이사를 왔는데, 3살 아이와 함께 적합한 유치원을 찾는데 도움이 필요해요', '제 아이는 2살인데, 저는 현재 실직 상태입니다', '우리 가족은 최근 이민을 왔는데 정착에 어려움을 겪고 있어요', '저는 근로자로서 1~2살 아이를 키우고 있는데 어린이돌봄비용이 예산을 초과합니다']","다문화 아동 보육료 지원은 만 0~5세의 다문화 가족 아동을 대상으로 하며, 월 28만~51만 4,000원의 보육료를 지원합니다. 이 서비스는 주민센터에서 신청하며, 신청 방법은 상담센터에 문의하시면 됩니다.","['다문화 아동 보육료 지원', '다문화가족아동보육지원', '다문화가족아동보호지원', '대상', '지원대상', '보육료지원대상', '다문화아동', '보육료 지원', '보육료', '월보육료', '보육서비스', '나이', '만나이', '연령', '월 28만~51만 4,000원', '금액지원', '보육료금액', '보육지원금액', '전국', '전국적', '지역', '국내', '지역별', '읍면동 주민센터', '주민센터', '행정복지센터', '지역센터', '방문 신청', '신청방법', '접수방법', '방문신청방법', '보건복지상담센터', '상담센터', '안내센터', '문의사항', '전화번호', '상담전화번호', '전화상담샛번']"
12,주거 지원,기타지원_13.html,data/articles/기타지원_13.html,data/notags/기타지원_13.html,"['저는 어려운 상황에서 말끔히 끝마치기 위해 고군분투하는 싱글 부모입니다', '저는 최근에 일자리를 잃어버렸고, 새로운 일자리를 찾는 데 어려움을 겪고 있습니다', '제 노인 부모님은 집에서 자신들을 돌보기가 어려움을 겪고 있습니다', '저는 장애가 있어서 일하기 위해서는 어떤 조치들이 필요합니다', '난 저소득 가정에서 온 학생이며, 교육 비용 지원이 필요합니다']","무주택 다문화가족을 대상으로, 3년 이상 같은 주소지에 거주한 사람들에게 국민주택 등을 특별공급하는 주거 지원 서비스입니다. LH에 신청하여 이용할 수 있으며, 문의는 LH마이홈(☎1600-1004)로 할 수 있습니다.","['무주택 다문화가족', '다문화 가정', '다문화지원', '다문화결혼', '다문화정책', '대상', '대상자', '지원대상', '권리자', '자격요건', '국민주택', '국민주거', '서민주택', '저소득층주택', '정부주택정책', '특별공급', '주거지원', '주택지원', '주택공급정책', '주택공급사업', '한국토지주택공사', '주택신축공사', '주택供給事業', '토지주택공사', '신청', '지원신청', '참여신청', '신청방법', '신청절차', '마이홈', '주거지원센터', '주택지원센터', '공공주택신고처', '전화상담', '문의전화번호', '상담서비스', '거주기간', '동일주소', '오래살다', '계속거주', '같은 주소지', '동일주소', '같은집', '동일한주소', '동일지역']"
13,맞춤형 기초생활보장 제도,기타지원_14.html,data/articles/기타지원_14.html,data/notags/기타지원_14.html,"['최근에 일자리를 잃어서 생활이 어렵습니다', '소득이 적어서 적절한 주택을 구하기가 어렵습니다', '저는 싱글 부모이고 제 아이의 교육을 제공하는 것이 어렵습니다', '장애로 인해 일할 수 없고 의료비를 지원받을 방법이 필요합니다', '한국인 배우자와 결혼해서 처자의 부모님을 돌볼 때 어려움을 겪고 있습니다']","맞춤형 기초생활보장 제도는 저소득층 외국인과 혼인 또는 이혼, 배우자 사망으로 한국인 배우자의 부모, 조부모, 자녀, 손자녀를 돌보고 있는 사람들을 대상으로 생계급여, 주거급여, 교육급여, 의료급여 등의 지원을 제공하는 제도이다. 신청은 읍면동 주민센터(행정복지센터)에서 가능하며, 관련 지원금 및 서비스에 대한 문의는 보건복지상담센터, 주거급여 콜센터, LH마이홈, 한국장학재단 교육급여 바우처 콜센터를 통해 문의할 수 있다.","['맞춤형 기초생활보장 제도', '저소득층', '외국인', '혼인', '이혼', '배우자사망', '대상: 생계급여', '주거급여', '교육급여', '의료급여', '대상: 생계급여, 주거급여, 교육급여, 의료급여', '신청 방법: 읍면동 주민센터(행정복지센터) 문의', '생계급여: 보건복지상담센터', '의료급여: 보건복지상담센터', '주거급여: 주거급여 콜센터, LH마이홈', '교육급여: 한국장학재단 교육급여 바우처 콜센터', '해산급여: 맞춤형 기초생활보장제도 참조', '장제급여: 맞춤형 기초생활보장제도 참조']"
14,긴급복지 지원제도,기타지원_15.html,data/articles/기타지원_15.html,data/notags/기타지원_15.html,"['나 최근에 일자리를 잃어서 생활에 어려움을 겪고 있어', '나 만성질환을 가지고 있는데 의료비가 너무 부담스러워', '우리 가족이 자연재해로 인해 집을 잃었어', '나는 혼자 자녀들의 교육을 제공하는 데 어려움을 겪고 있어', '최근에 어르신의 주요 간병인이 되었지만, 그들의 요구를 충족시키기 어렵다고 느껴']","긴급복지 지원제도는 대한민국 국민이나 혼인 중인 사람, 배우자와 이혼 또는 사망으로 대한민국 국적을 가진 부모·조부모, 자녀·손자녀를 돌보고 있는 사람, 난민 등을 대상으로 한다. 생계지원, 의료지원, 주거지원, 사회복지시설 이용지원, 교육지원, 그 밖의 지원 등을 제공한다.","['긴급복지 지원제도', '긴급지원', '생계지원', '의료지원', '주거지원', '사회복지시설', '교육지원', '대상', '지원대상', '귀책사유없는피해', '화재피해', '범죄피해', '천재지변피해', '방법', '신청방법', '문의처', '지원요청', '대한민국 국민', '혼인중인사람', '부모조부모', '자녀손자녀', '난민', '난민인정', '지원내용', '응급급여', '동절기연료비', '해산비', '장제비', '전기요금', '사회복지시설', '보건복지상담센터', '생계지원', '급여지원', '의료지원', '의료비지원', '교육지원', '등록금지원']"
15,사회통합프로그램,기타지원_16.html,data/articles/기타지원_16.html,data/notags/기타지원_16.html,"['나는 최근에 한국으로 이사 왔는데, 언어와 문화에 적응하기가 힘들어요', '저는 한국 사회에 대해 더 잘 이해하고 싶은데, 장기적으로 여기에서 살 계획이 있어요', '몇 년 동안 한국에 살고 있지만 아직 한국어에 어려움을 겪고 있어요', '최근에 한국 시민권을 얻었는데, 특정 프로그램을 완료하면 혜택을 받을 수 있다는 소문이 있어요', '한국에 사는 외국인인데, 한국의 역사와 문화에 대해 더 알고 싶어요']","사회통합프로그램 (KIIP)은 국내에 체류하는 등록외국인을 대상으로 우리말, 한국문화 및 한국사회의 이해를 위한 교육과정을 제공하는 프로그램입니다. 국적 취득자를 포함한 3년 이내 체류 외국인이 해당 프로그램을 이수하면 귀화, 영주, 체류자격 변경 시 혜택도 받을 수 있습니다.","['사회통합프로그램', '귀화', '영주', '체류자격 변경', '우리말', '한국문화', '한국사회 이해', '등록외국인', '한국 국적 취득', '누리집 신청', '한국어 교육', '한국사회 이해', '법무부', '국내 체류 외국인', '사회통합정보망 누리집', '외국인종합안내센터', '사회통합정보망', '운영 기관', '신청 방법', '우리말 강좌', '단기 교육', '한국 문화 교육', '내국인 친구', '귀화 혜택', '영주 혜택', '체류자격 변경 혜택', '법무부 지정 기관', '사회통합프로그램 운영', '문의 전화번호']"
16,다문화·탈북학생 멘토링 지원,기타지원_17.html,data/articles/기타지원_17.html,data/notags/기타지원_17.html,"['최근에 새로운 나라로 이사를 와서, 내 아이들이 현지 학교에 적응하기 어렵습니다', '저는 초등학교에 다니는 아이의 부모입니다', '제 딸은 난민 학생으로 고등학교 교육에서 어려움을 겪고 있습니다', '저는 최근 이민을 온 아이를 키우고 있습니다', '제 아들은 공립 중학교에 다니며 한국어에 어려움을 겪고 있습니다']","다문화·탈북학생 멘토링은 국공립 유치원부터 중고등학교 재학 수준의 다문화·탈북 학생들을 대상으로 한멘토링 프로그램입니다. 핵심 목표는 한국어·기초학습 지도, 학교생활 및 진로 관련 상담·놀이 학습, 한국문화 체험 등을 통해 학생들의 성공적인 정착과 성장을 돕는 것입니다. 이를 위해 대상 학생들에게 520시간 이내의 멘토링을 제공하며, 학습과 상담 서비스를 제공하는 다양한 시설 및 기관에 신청할 수 있습니다.","['다문화 학생', '다문화 가정', '다문화 유아', '다문화 아동', '다문화 청소년', '탈북 학생', '북한 출신 학생', '북한 이탈주', '북한 난민', '북한 청소년', '멘토링 프로그램', '학업 지도', '학교생활 상담', '진로 상담', '문화 체험', '국공립 유치원', '다문화 자녀 유치원', '국공립 초등학교', '국공립 중학교', '국공립 고등학교', '한국어 학습', '한국어 지도', '언어프로그램', '한국어 교육', '한국어 능력 향상', '상담 및 놀이 학습', '진로 상담', '학교생활 상담', '놀이 활동', '인성 교육', '한국문화 체험', '한국 전통 문화', '한국 음식 체험', '한국 축제 체험', '한국 영화 감상', '멘토', '학생 멘토', '장학재단 멘토', '다문화 멘토', '탈북 멘토', '활동 시간', '주당 활동시간', '방학 활동시간', '멘토링 기간', '활동 제한', '신청 방법', '신청 대상', '신청 절차', '신청 기관', '신청 요건']"
17,다문화가족 자녀 언어발달 지원,기타지원_18.html,data/articles/기타지원_18.html,data/notags/기타지원_18.html,"['새로운 도시로 이사를 왔는데 사람들과 연결할 수 있는 공동체를 찾는 데 어려움을 겪고 있어요', '최근에 일자리를 잃어서 고용을 찾는 데 어려움을 겪고 있어요', '저는 한 부모이고 어린이 돌봄에 도움이 필요해요', '저는 장애가 있어서 독립적으로 살 수 있는 자원을 찾고 있어요', '저는 학생이고 교육을 위한 재정 지원이 필요해요']","다문화가족 자녀의 언어 발달을 지원하기 위해 만 12세 이하의 다문화가족 자녀를 대상으로 언어발달 촉진 교육을 제공하는 서비스입니다. 다문화가족 지원센터에 신청하여 언어 발달 정도를 평가하고, 어휘, 대화, 읽기 등의 학습을 통해 다문화가족 자녀의 언어 발달을 돕습니다.","['다문화가족 자녀', '다문화 가정', '외국인 가정', '언어 발달', '언어 교육', '언어 발달 지원', '언어 교육 프로그램', '언어 평가', '다문화가족 지원센터', '언어 발달 촉진', '만 12세 이하 아동', '다문화 가정 자녀', '다문화가족 언어지원', '다문화가족 언어교육 프로그램', '아동 언어 발달', '어휘 학습', '회화 학습', '읽기 학습', '언어 발달 교육', '언어 발달 돕기', '다누리 콜센터', '다누리 누리집', '다누리 앱', '다누리포털', '문의', '대화 학습', '언어 발달 평가', '언어 발달 정도', '다문화 가족 자녀 지원', '언어 발달 서비스', '다문화가족 자녀 언어 교육', '다문화가족 자녀의 언어 발달 지원', '다문화가족 자녀 언어 발달 돕기', '다문화가족 자녀 언어 발달 프로그램', '다문화가족 자녀의 언어 발달 촉진', '언어 발달 촉진교육', '다문화가족 자녀의 언어 발달 지원 프로그램', '다문화가족 자녀 언어 발달 훈련', '다문화가족 언어 발달 교육', '다문화가족 자녀 언어 발달 향상', '다문화가족 언어 발달 지원 프로그램', '다문화가족 언어 발달 돕기', '다문화가족 언어 교육 지원', '다문화가족 언어 발달 훈련 프로그램', '다문화가족 언어 발달 촉진교육', '언어발달 지원', '다문화가족 자녀 언어지원 교육', '언어 발달 촉진 프로그램', '다문화가족의 언어 발달 돕기', '다문화가족 언어 교육 서비스']"
18,다문화가족지원센터 이용,기타지원_19.html,data/articles/기타지원_19.html,data/notags/기타지원_19.html,"['최근에 새로운 나라로 이사를 왔는데 문화적 차이에 적응하는 게 어려워요', '저는 방금 아기를 낳았는데 아이 돌봄을 도와줄 사람이 없어요', '저는 오랜 시간 동안 실업 상태인데 일자리를 찾는 데에 도움이 필요해요', '우리 가족은 각기 다른 문화적 배경을 갖고 있어서 커뮤니케이션에 어려움을 겪고 있어요', '저는 최근에 장애를 가지게 되었는데, 일상 생활의 다양한 측면에서 도움이 필요해요']","다문화가족지원센터는 다문화가족을 대상으로 가족상담, 취업교육 및 연계 지원, 이중언어 가족환경조성 프로그램, 자조모임 등의 서비스를 제공합니다. 신청은 다누리포털을 통해 인근 센터에서 가능합니다.","['다문화가족지원센터', '다문화가족서비스', '맞춤형지원', '이중언어', '자조모임', '다누리포털', '다문화가족신청', '다문화가족서비스신청', '다누리콜센터', '가족상담', '다문화가족', '가정폭력', '재난안전', '취업교육', '고용안정', '이중언어지원', '직업트레이닝', '이중언어', '한국어지원', '외국어지원', '번역통역', '가족환경조성프로그램', '다문화교육', '문화교류', '다문화이해', '자조모임', '상담그룹', '정서지원', '문제해결', '다누리콜센터', '다문화가정지원', '상담서비스', '피해신고', '다누리누리집', '다문화가족포털', '다문화가족정보', '지원프로그램', '다누리앱', '다문화가족앱', '다문화가정생활', '정보제공']"
19,다문화가족 방문교육 서비스,기타지원_20.html,data/articles/기타지원_20.html,data/notags/기타지원_20.html,"['나는 최근에 한국에 이사 왔는데, 언어를 못해서 다른 사람들과 소통하기가 어려워', '저는 새로운 부모이고, 제 아이를 올바르게 돌봐야 할지 모르겠어요', '3세에서 12세 사이의 아이를 키우고 있는데, 그들이 사회화하고 기술을 발달시킬 기회가 필요해요', '제 아이는 다른 나라에서 최근 이민 온 다문화 가정이에요, 그리고 그들은 새로운 환경에 적응하는 데 어려움을 겪고 있어요', '저는 결혼한 이민자로 한국에 5년 이하로 거주하고 있고, 언어 교육, 육아, 한국 문화에 적응하는 등의 다양한 측면에서 도움이 필요해요']","- 다문화가족 방문교육 서비스는 한국어 교육이 필요한 다문화 가정의 입국 5년 이하 결혼이민자와 중도입국 자녀를 대상으로 제공되는 서비스입니다.
- 이 서비스의 목적은 생활언어를 익히고 문화를 이해할 수 있도록 한국어 교육을 제공하며, 부모에게는 자녀 양육에 관련된 교육과 정보를 제공합니다.
- 또한 자녀에게는 학교생활 및 사회성 발달 지도 지원을 통해 안정적인 자녀 생활을 돕습니다.","['다문화가족', '다문화시민', '외국인배우자', '결혼이민자', '중도입국', '방문교육서비스', '다문화가정지원', '다문화가족응원센터', '다문화가정문화교실', '다문화가정샘터', '한국어교육', '문화이해', '생활언어', '한글교육', '한국문화체험', '부모교육', '자녀양육', '부모교육서비스', '다문화가족부모교육', '생애주기별교육', '자녀생활서비스', '학교생활지도', '사회성발달지도', '자녀생활돕기', '다문화가정지원', '한국어교육서비스', '한국어배움터', '외국인친화마을', '교통카드법규교육', '생활영어교육', '생활언어', '일상어휘', '회화능력', '커뮤니케이션', '언어습득', '문화이해', '다문화공감능력', '문화충돌해소', '문화적인식', '다문화긍정', '다문화가정응원센터', '외국인민박시설', '다문화가정플라자', '다문화다수민박', '다문화가정타운']"
20,결혼이민자 통번역서비스,기타지원_21.html,data/articles/기타지원_21.html,data/notags/기타지원_21.html,"['나는 최근에 새로운 도시로 이사를 왔는데 취업을 찾는데 어려움을 겪고 있어요', '제 할머니가 알츠하이머병을 앓고 있어서 집에서 돌보는 것이 점점 어려워지고 있어요', '저는 소득이 적은 단부모로서 아이에게 기본적인 필요물품을 제공하는데 어려움을 겪고 있어요', '저는 최근에 장애가 있다는 진단을 받았고, 의료 시스템을 이해하는 것이 어려워요', '저는 곧 고등학교를 졸업하게 될 학생이고 앞으로 어떤 직업을 선택해야 할지 전혀 감이 없어요']","결혼이민자 통번역서비스는 한국말을 서툰 결혼이민자의 가족과 사회생활에 필요한 의사소통을 지원하기 위한 서비스로, 다문화가족과 관련된 기관들을 대상으로 제공됩니다. 이 서비스는 결혼이민자 주요 출신국 언어를 사용하는 다문화가족들에게 제공되며, 체류 관련 정보 제공과 생활정보 안내 및 상담을 포함합니다.","['결혼이민자 통번역서비스', '다문화가족 통번역', '결혼이민자 사회승인', '대상: 다문화가족, 관련기관', '다문화가족통합지원센터', '다누리콜센터', '내용: 의사소통 지원, 정보 제공', '통·번역 서비스', '임신 및 출산 안내', '러시아어 번역', '결혼이민자 주요 출신국 언어', '일본어, 네팔어', '캄보디아어, 몽골어', '생활정보 안내 및 상담 지원', '양력 통역', '체류신고', '다누리포털을 통한 센터 확인', '다누리 누리집', '다뤠빵앱', '결혼이민자의 가족·사회생활 의사소통 지원', '다문화가족 지원사업', '의사소통 서비스', '결혼이민자 사회생활', '다문화 제도 이해', '정보 제공 및 상담 지원', '장기외국인체류제', '통번역지원']"
21,결혼이민여성 직업교육훈련,기타지원_22.html,data/articles/기타지원_22.html,data/notags/기타지원_22.html,"['나는 최근에 이 나라로 이민 왔어요', '나는 혼자서 아이를 키우고 있는 싱글 맘인데, 아이를 지원하기 위해 재정적인 도움이 필요해요', '나는 최근에 장애로 진단 받았어요', '나는 노인이고, 외로움을 느끼고 있어요', '나는 저소득 개인이고, 식품과 주거와 같은 기본 생필품을 어려워해요']",결혼이민여성을 대상으로 한 직업교육훈련 서비스는 여성새로일하기센터에 구직 등록한 결혼이민여성들의 직무역량 향상을 위해 제공됩니다. 이 서비스를 신청하고 참여하는 방법은 거주 지역의 여성새로일하기센터에 문의하여 신청할 수 있습니다.,"['결혼이민여성', '이주여성', '다문화가족', '외국인신분', '다문화체험', '직업교육훈련', '직무역량강화', '직업기술', '고용기회', '취업지원', '여성새로일하기센터', '경력개발', '직장환경지원', '진로상담', '구직지원', '창원세미나', '구직등록', '구직활동', '취업준비', '이력서작성', '면접대비', '대상 여성', '결혼이민자', '입양이민자', '귀화자', '내외국인혼우호혼란가정', '직무역량 향상', '능력강화', '전문성개발', '기술스킬', '실무능력', '거주지역 여성새로일하기센터', '지역사회통합', '여성자립', '복지서비스', '공동체감', '신청 방법', '신청절차', '참여방법', '모집안내', '신청기간', '여성새로일하기센터 문의', '상담문의', '고객센터', '대표전화', '이메일문의', '공식홈페이지', '온라인서비스', '사이트정보', '인터넷주소', '웹사이트']"
22,다누리콜센터,기타지원_23.html,data/articles/기타지원_23.html,data/notags/기타지원_23.html,"['최근에 한국으로 이주했는데, 배우자가 한국 국적인데요', '가정 폭력의 피해자이고, 즉각적인 도움이 필요해요', '저희 가족은 갈등과 긴장으로 어려운 시기를 겪고 있어요', '한국어를 유창하게 구사하지 못하고, 다른 사람들과 소통하는 데 어려움이 있어요', '위기 상황에 처해 있고, 임시로 머물 수 있는 안전한 장소가 필요해요']","다누리콜센터는 대상 결혼이민자 등 다문화가족을 위한 다문화가족정책서비스 안내 및 종합생활정보상담을 제공하는 기관입니다. 13개 언어로 24시간 상담을 받을 수 있으며, 폭력 및 위기 상황에도 긴급 및 위기상담을 제공하고 필요한 경우 긴급 피난처를 제공합니다.","['다누리콜센터', '상담센터', '다문화가족지원', '다문화가족정책', '다문화가정', '대상 결혼이민자', '다문화가정', '외국인배우자', '다문화결혼', '다문화가족정책서비스', '종합생활정보상담', '다문화가족지원서비스', '영어상담', '중국어상담', '다문화어', '번역서비스', '폭력상담', '위기상담', '긴급상담', '신고', '털레마인', '법률상담', '긴급피난처', '긴급피난센터', '보호시설', '주거지원', '다문화가족매개자', '언어돕기', '멀티컬처전문가', '다누리앱', '온라인상담', '모바일서비스', '앱서비스', '한국건강가정진흥원 누리집', '한국건강가정진흥원', '다누리넷', '다누리홈', '다누리누리집', '생활정보', '이사정보', '가정복지수급', '이민정착연수']"
23,여성긴급전화 1366,기타지원_24.html,data/articles/기타지원_24.html,data/notags/기타지원_24.html,"['나는 싱글맘이고, 도움을 청할 사람이 없어요', '저는 최근에 일자리를 잃어서 가계를 꾸리고 가족을 지원하는 게 어려워졌어요', '저는 장애를 가진 학생이고, 학업에서 성공하기 위해 추가적인 도움이 필요해요', '저는 노인이고, 자주 외로움을 느끼고 고립되어 있는 기분이에요', '저는 가정 폭력 생존자이고, 다음 단계를 생각하면서 안전한 곳에 머물 수 있는 도움이 필요해요']","여성긴급전화는 가정폭력, 성폭력, 성매매, 스토킹, 교제폭력, 디지털 성범죄 등 여성폭력 피해로 인해 긴급한 구조·보호 또는 상담이 필요한 여성을 대상으로 하는 서비스입니다. 이 서비스는 상담, 동행지원, 임시보호, 긴급피난처 제공 등 다양한 방법으로 피해자와 동반자녀를 지원합니다.","['여성긴급전화', '여성폭력전화', '피해자보호', '긴급상담', '동반출동', '보호시설', '가정폭력', '가정내폭력', '가정폭력예방', '폭력가정탈출', '성폭력', '강간', '성폭행', '성범죄', '성폭력대응', '성매매', '성착취', '성노동', '성매매예방', '불법성매매대응', '스토킹', '스토킹피해', '사생활침해', '인터넷스토킹', '따라다니기', '교제폭력', '파트너폭력', '애인폭력', '교칙행위', '관계폭력', '디지털성범죄', '사이버성범죄', '인터넷성범죄', '디지털몰래카메라', '사진유포', '상담소', '심리상담', '상담센터', '의료서비스', '상호신뢰', '보호시설', '여성보호시설', '임시보호', '독립생활지원', '안전거주', '여성폭력사이버상담', '사이버상담', '온라인상담', '익명상담', '비밀유지']"
